DPD90_12m;customer_type;product_type_zart;product_type_nyilt;onero;age_of_asset (honap);sales_channel_dealer;sales_channel_hitelpont;sales_channel_hiteliroda;Nace_low;Nace_medium;Nace_high
0;1;0;1;-1,263755643;0,133735557;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,60860137;-0,540714387;1;0;0;0;0;1
0;1;0;1;1,104222109;0,133735557;1;0;0;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,104222109;-0,026847763;0;1;0;1;0;0
0;1;0;1;1,104222109;0,197968885;0;1;0;0;1;0
0;1;0;1;-0,649660079;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,877775269;-0,155314419;0;1;0;0;1;0
0;0;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,091081091;1;0;0;0;0;1
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;0;0;1
0;1;0;1;-0,487848266;-0,540714387;1;0;0;1;0;0
0;0;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,282623528;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;0;1
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;1,000885484;1;0;0;1;0;0
0;1;0;1;-1,263755643;-0,058964427;1;0;0;0;1;0
0;1;0;1;1,104222109;-0,026847763;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;0;0;1
0;0;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,128704974;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;0;1;0;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;1,097235476;1;0;0;0;1;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,239999928;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,790160092;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;1,354168787;0;0;1;1;0;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;0;0;1
0;1;0;1;-0,642556146;0,294318877;1;0;0;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,869092684;-0,540714387;0;0;1;1;0;0
0;1;0;1;1,025289517;0,615485516;1;0;0;1;0;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,444364395;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,412247731;1;0;0;0;1;0
0;1;0;1;0,285691133;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;0,294318877;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,893548026;-0,058964427;1;0;0;0;1;0
0;1;0;1;1,498885067;-0,540714387;1;0;0;0;0;1
0;1;0;1;-1,263755643;-0,508597723;1;0;0;0;1;0
0;1;0;1;0,441188338;-0,540714387;1;0;0;0;0;1
0;1;0;1;-0,474429725;0,872418828;1;0;0;1;0;0
0;1;0;1;-0,869092684;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,33629769;1,354168787;1;0;0;0;1;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;0,005268901;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,086856939;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;0;0;1;0;1;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,093171546;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,263755643;-0,026847763;0;1;0;0;1;0
0;1;0;1;-1,263755643;0,904535492;1;0;0;0;1;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,412247731;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;0;1
0;1;0;1;1,893548026;-0,540714387;1;0;0;0;1;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,118429975;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,25270508;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,079766767;0,101618893;1;0;0;0;1;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;0;1
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;0;1;-1,263755643;-0,540714387;0;0;1;1;0;0
0;1;0;1;-0,474429725;0,583368852;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,155314419;0;0;1;0;1;0
0;1;0;1;-0,097131937;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;1,611102099;1;0;0;0;1;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;1,097235476;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;0,104935498;0,8081855;1;0;0;0;1;0
0;1;0;1;-0,474429725;0,230085549;1;0;0;0;0;1
0;1;0;1;0,306213607;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,263755643;1,322052123;0;1;0;1;0;0
0;1;0;1;-0,869092684;0,48701886;0;1;0;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;0;1;-0,869092684;1,643218763;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,104222109;0,743952172;0;0;1;0;0;1
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,784621049;0,776068836;0;1;0;1;0;0
1;1;0;1;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;0;1;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,893548026;-0,540714387;1;0;0;0;0;1
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;0,615485516;0;0;1;0;0;1
1;1;0;1;-1,200609569;-0,187431083;1;0;0;0;1;0
0;1;0;1;0,44671362;0,679718844;1;0;0;1;0;0
0;1;0;1;-1,114573044;-0,540714387;1;0;0;0;0;1
0;1;0;1;-0,381289267;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;0,230085549;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;0;0;1;0,037053469;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;0;0;1
0;1;0;1;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;3,216935297;0;0;1;0;0;1
0;1;0;1;-0,632294909;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,219553391;-0,540714387;1;0;0;1;0;0
0;0;0;1;-0,509949392;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
1;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;0,037385565;0;1;0;0;1;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;0;0;1
0;1;0;1;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,889615158;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,891983136;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,497320177;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;1,225702131;1;0;0;0;0;1
0;1;0;1;1,104222109;-0,540714387;0;0;1;0;1;0
0;1;0;1;-0,079766767;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;0;1
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,869092684;-0,540714387;1;0;0;0;1;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;0;1;0,67482881;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;1,611102099;1;0;0;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,307002932;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;1,900152075;1;0;0;1;0;0
0;1;0;1;1,893548026;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,314896192;-0,091081091;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;0;1;0;1;0;0
0;1;0;1;1,104222109;0,904535492;0;0;1;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,665356899;1,225702131;1;0;0;1;0;0
0;1;0;1;1,082910309;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,498885067;-0,058964427;1;0;0;1;0;0
0;1;0;1;-1,263755643;2,060735394;1;0;0;0;0;1
0;1;0;1;1,104222109;0,96876882;1;0;0;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;0;0;1;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;1,225702131;0;0;1;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
1;1;0;1;0,306213607;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,489426918;-0,412247731;1;0;0;1;0;0
0;1;0;1;-0,419966237;-0,540714387;1;0;0;0;1;0
0;1;0;1;0,314896192;1,418402115;1;0;0;0;1;0
0;1;0;1;0,052839987;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,104222109;-0,283781075;1;0;0;0;1;0
0;0;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,893548026;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,268415661;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,817696801;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;1,161468804;1;0;0;1;0;0
0;1;0;1;-0,474429725;0,069502229;1;0;0;0;1;0
0;1;0;1;1,025289517;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,498885067;-0,540714387;0;1;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,206134851;0,776068836;0;1;0;1;0;0
0;0;0;1;0,126247297;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;0,551252188;1;0;0;0;0;1
0;1;0;1;-0,64176682;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,331561734;-0,540714387;1;0;0;1;0;0
1;1;0;1;-1,116151696;-0,187431083;0;1;0;1;0;0
0;1;0;1;-0,902244373;0,454902196;1;0;0;0;0;1
0;1;0;1;0,414351257;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,813750171;0,711835508;1;0;0;0;0;1
0;1;0;1;-0,595196591;0,743952172;1;0;0;1;0;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;0,936652156;1;0;0;1;0;0
0;0;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;0;0;1
0;1;0;1;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,072649072;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,015741669;-0,058964427;1;0;0;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,067123791;-0,540714387;1;0;0;1;0;0
0;0;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;0;1;0
0;0;0;1;-1,263755643;1,546868771;1;0;0;0;1;0
0;1;0;1;-0,011095412;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;1,578985435;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,263755643;0,936652156;1;0;0;1;0;0
0;1;0;1;1,893548026;-0,540714387;1;0;0;0;1;0
0;1;0;1;0,412772605;0,8081855;1;0;0;0;0;1
0;1;0;1;1,104222109;0,776068836;1;0;0;1;0;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;0,133735557;1;0;0;0;1;0
0;1;0;1;0,314896192;1,161468804;1;0;0;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;0;1
0;1;0;1;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,893548026;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;1,12935214;1;0;0;0;1;0
0;1;0;1;-0,474429725;0,64760218;0;0;1;1;0;0
0;1;0;1;-0,474429725;1,289935459;1;0;0;1;0;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,10256752;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;0;1
1;1;0;1;1,104222109;0,711835508;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;1;0;0
0;0;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,054494576;-0,540714387;1;0;0;0;1;0
0;0;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,474429725;1,12935214;1;0;0;1;0;0
0;1;0;1;0,654306336;-0,540714387;1;0;0;0;0;1
0;0;0;1;1,101064805;-0,540714387;1;0;0;0;0;1
0;1;0;1;-1,263755643;1,803802083;1;0;0;1;0;0
0;1;0;1;0,314896192;0,037385565;1;0;0;0;1;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,886368156;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,263755643;-0,026847763;1;0;0;0;1;0
0;1;0;1;-0,474429725;0,454902196;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,041879123;0,32643554;1;0;0;0;1;0
0;1;0;1;-0,474429725;1,771685419;0;1;0;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;1;0;0
1;1;0;1;1,893548026;-0,380131067;0;0;1;0;1;0
0;1;0;1;-0,079766767;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,104222109;1,097235476;1;0;0;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;0,101618893;1;0;0;0;1;0
0;1;0;1;0,314896192;2,157085386;1;0;0;1;0;0
0;0;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;0;1
0;1;0;1;-0,68044379;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,314896192;-0,058964427;1;0;0;0;1;0
0;1;0;1;1,017396258;1,033002148;1;0;0;0;1;0
0;1;0;1;1,893548026;-0,540714387;1;0;0;0;1;0
0;1;0;1;0,247803489;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;0;0;1
0;1;0;1;1,648856992;-0,187431083;0;0;1;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,037932493;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,21402811;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,380131067;0;1;0;1;0;0
0;1;0;1;-0,000834175;1,193585467;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,041076035;0,615485516;1;0;0;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;0;0;1;1,104222109;0,776068836;1;0;0;0;1;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,079766767;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;0,037385565;1;0;0;0;0;1
0;1;0;1;1,097118175;-0,540714387;0;1;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;1,643218763;1;0;0;0;1;0
0;1;0;1;0,946356925;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,632294909;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,869092684;-0,540714387;1;0;0;0;0;1
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,893548026;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,869092684;0,96876882;1;0;0;0;0;1
0;1;0;1;-0,875407291;0,64760218;0;0;1;0;1;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,123197755;0;0;1;0;1;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
1;1;0;1;-1,263755643;2,028618731;0;0;1;0;1;0
0;1;0;1;0,892682763;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;0;1;1,065545139;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;0;0;1;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;0;1;0,314896192;1,450518779;0;1;0;0;1;0
0;1;0;1;-0,869092684;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,823311781;1,033002148;0;1;0;1;0;0
0;1;0;1;-0,474429725;-0,187431083;0;0;1;0;1;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,306213607;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,263755643;1,354168787;0;0;1;1;0;0
0;1;0;1;-0,000834175;1,835918747;1;0;0;1;0;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;0;1;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;0;1;-0,474429725;1,675335427;1;0;0;0;1;0
0;1;0;1;-1,263755643;2,381902034;0;1;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;0;1;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,675618136;-0,540714387;1;0;0;1;0;0
0;0;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;1;0;0
0;0;0;1;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,314896192;1,000885484;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,681932743;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;1,225702131;1;0;0;1;0;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;0;1;0
0;1;0;1;0,314896192;1,418402115;1;0;0;0;1;0
0;0;0;1;-1,263755643;1,611102099;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,884000178;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,251664411;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,502845458;0,615485516;1;0;0;0;0;1
0;1;0;1;1,104222109;-0,315897739;0;1;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;0;1;0,670092854;-0,540714387;1;0;0;1;0;0
1;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;0,246224837;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;1,257818795;1;0;0;0;0;1
0;1;0;1;-0,474429725;1,450518779;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;0;1
0;0;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,476481059;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;0;0;1
1;1;0;1;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;0;1;0,508281041;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,104222109;1,097235476;1;0;0;0;1;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;0;1;-0,211584195;1,996502067;1;0;0;1;0;0
0;1;0;1;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;0;1;-1,263755643;-0,540714387;1;0;0;0;0;1
0;1;0;1;0,314896192;-0,540714387;0;1;0;0;1;0
0;1;0;1;1,104222109;-0,540714387;1;0;0;0;1;0
1;1;0;1;-1,158775296;-0,187431083;0;1;0;1;0;0
0;1;0;1;-0,869092684;-0,540714387;1;0;0;1;0;0
0;1;0;1;1,392326068;-0,540714387;1;0;0;1;0;0
0;1;0;1;-1,263755643;1,675335427;1;0;0;0;1;0
0;1;0;1;-1,263755643;-0,348014403;1;0;0;1;0;0
0;1;0;1;0,314896192;-0,540714387;1;0;0;0;0;1
